Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
4866ba74e7b2996cb1f1bdbb6ee3f137d9fda4a549f54fa709f2a87335e4e034,2017-07,City of London Police,City of London Police,-0.102668,51.513560,On or near Ludgate Broadway,E01032739,City of London 001F,Possession of weapons,Awaiting court outcome,
dfe541f49c4d30229a0ea61f60e4af2203f489906fdaee76e3db9c037e0211d7,2017-07,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Possession of weapons,Offender given a caution,
f9fb287eeaae3dda35b2fadfbd708a71d7f61d0582cd46397f34de39a45c431a,2017-07,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Possession of weapons,Unable to prosecute suspect,
f19bb8b8193f181c6e4b6826cf5e31f5e4848818aa8715ef091d3799201df698,2017-07,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Public order,Awaiting court outcome,
7ba95767ff67c73d1594fd4543ed7a3d1597201ae5785ce7db2ce416b28c6627,2017-07,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Public order,Under investigation,
569d44c03338ae08382e5c6fccb81e8cdb045d404c515bdd44d4ca45b7cc7731,2017-07,City of London Police,City of London Police,-0.080728,51.511611,On or near Supermarket,E01032739,City of London 001F,Public order,Unable to prosecute suspect,
306950e8ccbf31c1282dc729353604e41256052713b9975d61729c5fec1fcc23,2017-07,City of London Police,City of London Police,-0.081281,51.512528,On or near Fenchurch Avenue,E01032739,City of London 001F,Public order,Unable to prosecute suspect,
23e0b15ca3fa150c8527c16039a94ca93fd7c76fe8ffd656f6c2b3930b8f5110,2017-07,City of London Police,City of London Police,-0.083086,51.511407,On or near Rood Lane,E01032739,City of London 001F,Public order,Under investigation,
a5cd8ba217f1f907cfecd4b5868e698d72c33b725a149bd6ed597057576db5b3,2017-07,City of London Police,City of London Police,-0.094231,51.511984,On or near Great Trinity Lane,E01032739,City of London 001F,Public order,Under investigation,
138ddc8e445ad0384f7e6692eacd5f958177c5959e22109be252752ad3e693a3,2017-07,City of London Police,City of London Police,-0.088995,51.512088,On or near St Swithin'S Lane,E01032739,City of London 001F,Public order,Under investigation,
c4f6cde07127d76eee6cad0a2790dc0a9db529eeaaad9b48a85650ecc42b3720,2017-07,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Public order,Awaiting court outcome,
7d9a93cdf3dc894f264ce92d791893ad92bd4268be04fa56e231dd45086fc0cd,2017-07,City of London Police,City of London Police,-0.079448,51.511554,On or near Fenchurch Place,E01032739,City of London 001F,Public order,Investigation complete; no suspect identified,
a3733e1e9577e8963a6312ea43336e9e4651b79560be409e173922d2c5062772,2017-07,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Public order,Awaiting court outcome,
598230c45a0fdb9cbf4c3f15246f7a534ece52be6b92cb14e882d3139f5ba1b5,2017-07,City of London Police,City of London Police,-0.078856,51.518433,On or near Artillery Lane,E01032739,City of London 001F,Public order,Under investigation,
e8cd01e8686b7cda2cea0e56f790fa4de016a7af8169a8e168da801a18d9c3bd,2017-07,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Public order,Under investigation,
28b63c320c565d9761721d2d923daa890db7662da92ee4249ed932b9fe96a677,2017-07,City of London Police,City of London Police,-0.086051,51.513569,On or near Finch Lane,E01032739,City of London 001F,Robbery,Under investigation,
051d4cae580ba816c58c0da05382599eaf3ca215c8e54a811b57bcf4a6476f65,2017-07,City of London Police,City of London Police,-0.094758,51.512829,On or near Nightclub,E01032739,City of London 001F,Robbery,Under investigation,
6f8a385dc343ab0813677b1ee9aa35bdf0af54258c176b0e7f42d9a440de12c0,2017-07,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Offender given suspended prison sentence,
8f1da53ca3c76a952fbc047fb0f7242ded5d38afcfb2c5a79ef3ca019729c78d,2017-07,City of London Police,City of London Police,-0.096363,51.513377,On or near New Change,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
1a47cbb6f0b40f3875df268107f976932289fe5732a868431400d17d7e1d72ea,2017-07,City of London Police,City of London Police,-0.080782,51.514804,On or near St Mary Axe,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect,
f8f9c31f51b92dd94a25370960b2c09f3416ef874709fccaac399a4c6db838c1,2017-07,City of London Police,City of London Police,-0.088995,51.512088,On or near St Swithin'S Lane,E01032739,City of London 001F,Shoplifting,Formal action is not in the public interest,
06c2ddede5a52f44205552313c0c672e0747c03dbe63e27d7d4b43f6f6d2fe61,2017-07,City of London Police,City of London Police,-0.086393,51.510894,On or near Eastcheap,E01032739,City of London 001F,Shoplifting,Offender given suspended prison sentence,
d15b22c221f601ee7f70657b2e9d5497817dd0f9e0c23a854fea28951d5b08ed,2017-07,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
6426386dd59bd6a588fb9314936c8ee12d705788a1aa8ea2712b32f2133bd75e,2017-07,City of London Police,City of London Police,-0.094720,51.514420,On or near Wood Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
336252cdd1658020e32d55678cec6f4c7c69e898fcb6f8dccf04541ba13b6a1b,2017-07,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Local resolution,
864cf2f1d167e993ae90c09ae41003e398986d5c0525dfe1ae202a8f90c4f2c7,2017-07,City of London Police,City of London Police,-0.086393,51.510894,On or near Eastcheap,E01032739,City of London 001F,Shoplifting,Local resolution,
cc3aaadaad9c3330aab6d65463618192d96e85f9bac40d39a6c6d88908f5d7e6,2017-07,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Under investigation,
122a6207e8a40b877dfe712609c635a764e6b4b6157f2a7a4b137f98bbda97dc,2017-07,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Local resolution,
79343f21f7de842121cef996f44fd77b33be53ee1048c5a12961654f35bbba07,2017-07,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Awaiting court outcome,
1c2872ed6a7c2b0f839e0443a96deb340a91e5e2dda61338cc15ffe93b500ea5,2017-07,City of London Police,City of London Police,-0.104244,51.512749,On or near New Bridge Street,E01032739,City of London 001F,Shoplifting,Offender fined,
e93cce5e769a54b7b7629cbe0e904f536294fb5890ae9ff2fca7229c08ce0198,2017-07,City of London Police,City of London Police,-0.077694,51.513171,On or near Aldgate,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect,
33d7c118ef53c639b56ed185f8c3bea71fcbeca7d9e530d6a9ebdb39ea1d0fe3,2017-07,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Offender given a caution,
0c98d7478752991ec3ea31395c5cd80a5d2441b085b95517ca699b62a0fa2d9e,2017-07,City of London Police,City of London Police,-0.100202,51.513268,On or near Dean'S Court,E01032739,City of London 001F,Shoplifting,Local resolution,
7b537c6fa62aba50539472f46ebd1288f7c6dce5bcc68b5d7afa02f41697eb0f,2017-07,City of London Police,City of London Police,-0.086393,51.510894,On or near Eastcheap,E01032739,City of London 001F,Shoplifting,Offender given a caution,
8ae8015e3a969cc671ad1a2090c2e6510f16a118c80155150d3cb0fdc08093a7,2017-07,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Offender fined,
229524d911c155b19e7ba493fda410ce13db973b0381767e5356c04a16bb1f80,2017-07,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Offender given community sentence,
1addd3f0de47cca635848f87e42c5b1aa7941d924825c911cadac4a230177848,2017-07,City of London Police,City of London Police,-0.088995,51.512088,On or near St Swithin'S Lane,E01032739,City of London 001F,Shoplifting,Unable to prosecute suspect,
05ba06e646804f7ecb5dbb449a2ca99e95d46e82bf647c1dfef61a4940ed0203,2017-07,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Offender given a caution,
07ab9a8647620d61ad674661d7064a54236a4c7f6e73b67529a5d842469804c4,2017-07,City of London Police,City of London Police,-0.083086,51.511407,On or near Rood Lane,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
71d3a9c95d9ed9a9bf338eb3c36c53be68b983e7c59e0a56ce41e8595ad00174,2017-07,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Shoplifting,Awaiting court outcome,
2362c6fb7778e8caecb480897c113d7b332776628ea2948e64d9054a2bb1509c,2017-07,City of London Police,City of London Police,-0.080244,51.511828,On or near Mark Lane,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
dd44a52373fd4a341f53f8ad558eaa4bd53592181e76014ee06491af831d89b5,2017-07,City of London Police,City of London Police,-0.086624,51.511923,On or near Clement'S Lane,E01032739,City of London 001F,Shoplifting,Offender given penalty notice,
41a4e32ce0aa31b80d5a81c06f1d589eb53d83833743dc400d89ccae39cb5f8a,2017-07,City of London Police,City of London Police,-0.083296,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
7dbbede681475e63227374330574a0350186e1dad54f73886c99631a67cdb3b4,2017-07,City of London Police,City of London Police,-0.096075,51.514766,On or near Foster Lane,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
cafe1fd68d5687073500ab9682b5a2bf5934f375fcb8a1922a44375187f4d8cd,2017-07,City of London Police,City of London Police,-0.083086,51.511407,On or near Rood Lane,E01032739,City of London 001F,Shoplifting,Investigation complete; no suspect identified,
6fda27257bb7271627325ed5a05558771fd5f208d2c98d18f3a8dbf94cfbe737,2017-07,City of London Police,City of London Police,-0.086278,51.509876,On or near Fish Street Hill,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified,
01fcc3e8ecb43b6e94293ec1f1432ee78e8da54f81f37efaab9f8497061226a8,2017-07,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified,
c0a25eff0891288207907e7943423f44848a923ffa4f8041ae5775f8aa53a720,2017-07,City of London Police,City of London Police,-0.077578,51.510795,On or near Pepys Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified,
338d890e98efdef84bc97c7e19d328ee31d851f5f55173813267b0dc38fcf737,2017-07,City of London Police,City of London Police,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Theft from the person,Under investigation,
300fefb1f64ac5113578d1e81eaba58b3666026635439133baff6fd4994e3162,2017-07,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified,
9d9ad765dd1fe79b478c3ccdd827d76d461c437e2e68e58f803f889c36816104,2017-07,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified,
1555d3d0be146c1ffb4fc8100ac7e229772b183d68c785e943e027902a57460d,2017-07,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified,
2322628aea08b0c304c2e4651d37c6cdadf321ecf7e86574c1a55acb538918be,2017-07,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Theft from the person,Under investigation,
b074e0e6d1c6d8dde4c00b27e7ab5e8a82e107e9abd7befb4ef8e37f81dc372d,2017-07,City of London Police,City of London Police,-0.084095,51.516900,On or near New Broad Street,E01032739,City of London 001F,Theft from the person,Under investigation,
59d1b8d8ff9e281d3d8031b51b17fd906b55d52e73dbe45201316679a0b66393,2017-07,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Theft from the person,Unable to prosecute suspect,
ec12147d6ce7d772ad50ace37320b7c22eb9ae6bd621b73163bde6712d9b8736,2017-07,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified,
221eef2746e031e413b36992b2c47dd3c915062027b81c8ad4bb8b865a663a32,2017-07,City of London Police,City of London Police,-0.101055,51.513552,On or near Creed Lane,E01032739,City of London 001F,Theft from the person,Under investigation,
ed19b6b552836ade1b71569a922a7ec6083d0ff60061dc01838ff20e0c073e78,2017-07,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified,
12cf1ee9fadc65a62002a0cde32ff457ff17c888cc58178508a2181fd9d491ba,2017-07,City of London Police,City of London Police,-0.080318,51.520678,On or near Primrose Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified,
d40eb89e18471ff529989c9f27b1de3ab401c56f4ef98ca60594203d06a7500e,2017-07,City of London Police,City of London Police,-0.092321,51.513194,On or near Pancras Lane,E01032739,City of London 001F,Theft from the person,Under investigation,
a28d4f437a056b91bda0df54dd8f8cf17698896430d666d9cf8546422e444f5c,2017-07,City of London Police,City of London Police,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Theft from the person,Investigation complete; no suspect identified,
8997ea3f90c3e357ece6c071279e1b906ebaacb2011ef6f75c5ad94c343e4146,2017-07,City of London Police,City of London Police,-0.093341,51.511889,On or near Great St Thomas Apostle,E01032739,City of London 001F,Vehicle crime,Under investigation,
c22d791049fcd09b91562266288f62683cc94c55afd97fe5b4d45d265914ecae,2017-07,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Vehicle crime,Awaiting court outcome,
